Frame Number, Receipt Time
216, 156141213.585800
221, 156141238.520300
225, 156141255.483700
226, 156141264.550100
229, 156141278.070400
233, 156141296.114000
236, 156141312.971300
239, 156141328.857200
242, 156141339.956400
248, 156141371.813800
253, 156141396.565500
255, 156141406.331300
258, 156141423.379200
260, 156141431.166900
265, 156141457.047700
268, 156141473.194300
270, 156141479.630000
275, 156141506.776400
278, 156141523.672700
280, 156141531.548800
285, 156141555.623100
288, 156141573.273600
290, 156141580.661100
292, 156141594.510700
298, 156141623.035800
302, 156141639.983000
303, 156141647.911400
306, 156141662.324600
309, 156141679.156000
313, 156141696.169400
316, 156141713.219200
319, 156141729.027300
323, 156141745.624100
328, 156141773.222400
332, 156141789.770000
335, 156141806.780500
338, 156141822.891700
341, 156141839.035000
343, 156141846.597800
348, 156141873.064200
352, 156141891.485000
353, 156141897.774400
358, 156141921.973500
362, 156141939.960700
365, 156141956.918800
368, 156141973.290000
371, 156141989.620300
375, 156142005.472800
378, 156142022.761200
381, 156142038.439700
385, 156142056.707800
388, 156142073.003300
391, 156142089.520100
395, 156142106.811400
398, 156142123.224000
401, 156142138.476500
Frame Number, Receipt Time
409, 156142179.605000
412, 156142189.901300
415, 156142205.529000
418, 156142223.265700
420, 156142230.642000
425, 156142255.458200
428, 156142273.956000
430, 156142282.436900
435, 156142305.478100
438, 156142323.199300
440, 156142331.022400
445, 156142355.524200
448, 156142373.145100
450, 156142380.681000
455, 156142405.479900
458, 156142421.860200
459, 156142429.427800
465, 156142455.350000
466, 156142463.421100
469, 156142477.893300
473, 156142495.685600
476, 156142513.326800
479, 156142529.190900
482, 156142540.912900
485, 156142558.016700
488, 156142573.272400
493, 156142596.321500
498, 156142623.286200
502, 156142639.842500
503, 156142647.968400
508, 156142672.002900
512, 156142689.936000
513, 156142697.420200
518, 156142723.454100
522, 156142739.832600
523, 156142746.551500
528, 156142773.079200
532, 156142789.919900
533, 156142797.785300
538, 156142823.271600
542, 156142840.459700
543, 156142846.754500
548, 156142871.907200
551, 156142888.692300
553, 156142896.761600
555, 156142907.496400
561, 156142938.471200
565, 156142956.501100
568, 156142972.823200
571, 156142988.513300
575, 156143006.762900
0, 156143023.618400
3, 156143038.420200
7, 156143056.835300
10, 156143073.409700
13, 156143088.518200
17, 156143106.208400
20, 156143123.297700
22, 156143131.164000
27, 156143155.683800
30, 156143173.280100
32, 156143181.099800
37, 156143206.942000
39, 156143215.249800
41, 156143229.109500
47, 156143256.836700
49, 156143264.683300
51, 156143279.115100
55, 156143296.184400
58, 156143312.726600
61, 156143329.369600
65, 156143345.884100
70, 156143373.133000
74, 156143389.894800
77, 156143406.124500
80, 156143421.856400
83, 156143438.582400
85, 156143447.483400
90, 156143471.922300
93, 156143488.623000
95, 156143496.882300
100, 156143523.435900
104, 156143540.327100
105, 156143547.869500
110, 156143571.853600
114, 156143590.977400
115, 156143599.400200
118, 156143611.792200
124, 156143639.713100
127, 156143656.520000
129, 156143666.599500
131, 156143677.751800
135, 156143695.984800
138, 156143712.937600
141, 156143729.263600
147, 156143756.256600
150, 156143773.207000
153, 156143788.988500
157, 156143805.177800
159, 156143815.374000
164, 156143840.038000
167, 156143856.640400
170, 156143871.965100
173, 156143888.610700
175, 156143897.103500
180, 156143922.212100
183, 156143939.603800
187, 156143955.221400
190, 156143973.287800
193, 156143988.484200
197, 156144007.209800
200, 156144021.901300
204, 156144040.013800
207, 156144055.184000
210, 156144073.216000
214, 156144089.929500
217, 156144105.227300
220, 156144123.070900
222, 156144130.556200
225, 156144146.311800
230, 156144171.903500
233, 156144188.464400
237, 156144207.071500
240, 156144223.302100
242, 156144230.767200
247, 156144255.347000
250, 156144273.753500
252, 156144281.240800
257, 156144305.326400
260, 156144321.934500
262, 156144329.991200
267, 156144355.103700
268, 156144363.015000
274, 156144390.521300
277, 156144406.846700
278, 156144413.467400
283, 156144439.328300
285, 156144447.560600
288, 156144461.439600
291, 156144479.066100
295, 156144496.393200
298, 156144511.268100
301, 156144529.115000
305, 156144545.661400
310, 156144571.694600
314, 156144589.611800
317, 156144605.351300
320, 156144623.012800
324, 156144639.607900
325, 156144646.088300
330, 156144671.892700
333, 156144689.007600
335, 156144698.153400
340, 156144722.003000
344, 156144740.346300
345, 156144747.993600
350, 156144771.873200
353, 156144788.474800
355, 156144796.111500
360, 156144823.367300
364, 156144839.783400
367, 156144856.689000
368, 156144864.186100
371, 156144877.808900
377, 156144906.535600
380, 156144923.380800
383, 156144938.568200
387, 156144956.434400
390, 156144972.991400
394, 156144989.938900
397, 156145005.214900
400, 156145023.043100
404, 156145039.658500
407, 156145056.719300
410, 156145071.742800
414, 156145089.841900
417, 156145106.236400
420, 156145121.802400
421, 156145129.333200
427, 156145156.516400
430, 156145173.671000
432, 156145182.381700
434, 156145194.421100
440, 156145221.741600
444, 156145239.998200
445, 156145247.815300
448, 156145261.371900
451, 156145279.266800
455, 156145296.135300
458, 156145311.300000
460, 156145324.456200
467, 156145355.285900
470, 156145371.913100
473, 156145388.426800
477, 156145406.537200
480, 156145421.839300
482, 156145429.655600
487, 156145456.857600
490, 156145473.095700
491, 156145479.545400
Frame Number, Receipt Time
500, 156145521.821700
502, 156145530.408300
