Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
1504857, 618579217.846900, 0.003306, 0.000173, 0.001902, 0.000144, 0.000095
1504862, 618579242.777700, 0.003440, 0.000241, 0.002067, 0.000115, 0.000096
1504867, 618579267.877200, 0.003501, 0.000224, 0.001895, 0.000102, 0.000090
1504872, 618579293.011100, 0.003313, 0.000221, 0.002440, 0.000123, 0.000091
1504877, 618579317.822800, 0.003305, 0.000176, 0.001831, 0.000108, 0.000091
1504882, 618579342.919300, 0.003329, 0.000159, 0.001903, 0.000108, 0.000091
1504887, 618579367.855100, 0.003358, 0.000177, 0.001999, 0.000111, 0.000093
1504889, 618579380.409700, 0.003300, 0.000181, 0.002043, 0.000107, 0.000092
1504892, 618579393.186700, 0.003285, 0.000158, 0.001862, 0.000106, 0.000093
1504894, 618579405.802300, 0.003291, 0.000157, 0.001841, 0.000110, 0.000090
1504897, 618579418.994300, 0.003395, 0.000252, 0.001914, 0.000110, 0.000092
1504899, 618579431.366600, 0.003418, 0.000321, 0.002344, 0.000116, 0.000091
1504902, 618579444.216000, 0.003378, 0.000205, 0.001955, 0.000106, 0.000091
1504905, 618579456.892800, 0.003314, 0.000191, 0.001840, 0.000182, 0.000093
1504907, 618579469.921500, 0.003388, 0.000308, 0.002104, 0.000112, 0.000092
1504910, 618579482.513100, 0.003388, 0.000299, 0.001870, 0.000113, 0.000094
1504912, 618579495.020800, 0.003379, 0.000320, 0.002044, 0.000109, 0.000092
1504915, 618579507.671100, 0.003317, 0.000184, 0.001878, 0.000108, 0.000092
1504917, 618579520.206000, 0.003402, 0.000199, 0.001870, 0.000102, 0.000092
1504920, 618579532.746700, 0.003411, 0.000186, 0.002044, 0.000104, 0.000091
1504922, 618579545.370100, 0.003299, 0.000185, 0.001913, 0.000160, 0.000092
1504925, 618579557.947800, 0.003310, 0.000176, 0.001854, 0.000106, 0.000092
1504927, 618579570.400200, 0.003307, 0.000231, 0.002187, 0.000123, 0.000091
1504930, 618579583.052800, 0.003277, 0.000187, 0.002118, 0.000156, 0.000092
1504932, 618579595.544900, 0.003335, 0.000171, 0.001927, 0.000100, 0.000092
1504935, 618579608.158100, 0.003311, 0.000162, 0.001975, 0.000140, 0.000091
1504937, 618579620.699100, 0.003303, 0.000217, 0.002202, 0.000184, 0.000090
1504940, 618579633.047400, 0.003305, 0.000222, 0.002148, 0.000119, 0.000092
1504942, 618579645.744900, 0.003427, 0.000248, 0.001912, 0.000101, 0.000092
1504945, 618579658.206100, 0.003295, 0.000171, 0.001932, 0.000162, 0.000091
1504947, 618579670.625100, 0.003300, 0.000168, 0.001894, 0.000155, 0.000090
1504950, 618579683.288100, 0.003287, 0.000195, 0.002079, 0.000123, 0.000091
1504952, 618579695.636000, 0.003280, 0.000177, 0.002133, 0.000117, 0.000091
1504955, 618579708.285200, 0.003733, 0.000166, 0.001928, 0.000109, 0.000091
1504957, 618579720.790000, 0.003480, 0.000165, 0.001884, 0.000107, 0.000093
1504960, 618579733.190700, 0.003286, 0.000170, 0.002154, 0.000117, 0.000092
1504962, 618579745.897700, 0.003302, 0.000174, 0.001970, 0.000113, 0.000093
1504965, 618579758.326700, 0.003416, 0.000255, 0.001888, 0.000108, 0.000092
1504967, 618579770.733000, 0.003317, 0.000165, 0.001850, 0.000101, 0.000092
1504970, 618579783.376100, 0.003420, 0.000305, 0.001964, 0.000102, 0.000093
1504972, 618579795.749600, 0.003432, 0.000273, 0.001992, 0.000113, 0.000092
1504975, 618579808.364300, 0.003294, 0.000193, 0.001971, 0.000118, 0.000091
1504977, 618579820.868200, 0.003468, 0.000230, 0.002105, 0.000105, 0.000092
1504980, 618579833.269300, 0.003442, 0.000225, 0.002388, 0.000115, 0.000089
1504982, 618579845.918700, 0.003397, 0.000197, 0.002188, 0.000118, 0.000089
1504985, 618579858.432300, 0.003312, 0.000186, 0.001892, 0.000159, 0.000101
1504987, 618579870.853300, 0.003296, 0.000184, 0.002144, 0.000184, 0.000101
1504990, 618579883.438800, 0.003295, 0.000183, 0.002101, 0.000115, 0.000100
1504992, 618579895.865500, 0.003441, 0.000308, 0.001923, 0.000106, 0.000100
1504995, 618579908.488800, 0.003386, 0.000261, 0.001914, 0.000157, 0.000112
1504997, 618579920.989200, 0.003298, 0.000165, 0.001926, 0.000110, 0.000112
1505000, 618579933.337000, 0.003295, 0.000171, 0.001997, 0.000112, 0.000112
1505002, 618579945.917000, 0.003437, 0.000168, 0.002234, 0.000129, 0.000112
1505005, 618579958.414200, 0.003393, 0.000214, 0.002016, 0.000113, 0.000122
1505007, 618579970.796500, 0.003438, 0.000331, 0.001970, 0.000115, 0.000122
1505010, 618579983.425700, 0.003401, 0.000288, 0.002143, 0.000118, 0.000121
1505012, 618579995.814700, 0.003390, 0.000181, 0.002037, 0.000118, 0.000122
1505015, 618580008.419700, 0.003438, 0.000224, 0.002026, 0.000149, 0.000121
1505017, 618580020.916900, 0.003293, 0.000177, 0.001986, 0.000106, 0.000122
1505020, 618580033.338100, 0.003303, 0.000200, 0.001996, 0.000117, 0.000120
1505022, 618580045.958000, 0.003296, 0.000169, 0.001938, 0.000105, 0.000121
1505025, 618580058.445900, 0.003282, 0.000179, 0.001918, 0.000110, 0.000122
1505027, 618580070.813900, 0.003354, 0.000173, 0.001992, 0.000100, 0.000120
1505030, 618580083.431900, 0.003293, 0.000174, 0.002084, 0.000101, 0.000121
1505032, 618580095.864500, 0.003410, 0.000189, 0.002026, 0.000101, 0.000169
1505035, 618580108.446800, 0.003447, 0.000277, 0.002226, 0.000114, 0.000157
1505037, 618580121.009200, 0.003180, 0.000213, 0.002458, 0.000115, 0.000158
1505040, 618580133.369500, 0.003286, 0.000195, 0.002044, 0.000114, 0.000156
1505042, 618580145.996700, 0.003423, 0.000313, 0.001961, 0.000105, 0.000157
1505045, 618580158.518400, 0.003320, 0.000158, 0.001879, 0.000098, 0.000155
1505047, 618580170.876600, 0.003407, 0.000291, 0.001963, 0.000114, 0.000155
1505050, 618580183.519000, 0.003450, 0.000198, 0.002125, 0.000118, 0.000153
1505052, 618580195.879800, 0.003322, 0.000173, 0.002196, 0.000123, 0.000153
1505055, 618580208.501900, 0.003452, 0.000309, 0.002204, 0.000117, 0.000144
1505057, 618580221.019900, 0.003411, 0.000261, 0.001957, 0.000107, 0.000144
1505060, 618580233.374700, 0.003300, 0.000170, 0.002229, 0.000256, 0.000144
1505062, 618580245.980200, 0.003297, 0.000196, 0.002221, 0.000116, 0.000144
1505065, 618580258.484900, 0.003335, 0.000224, 0.002614, 0.000125, 0.000146
1505067, 618580270.893500, 0.003416, 0.000233, 0.002029, 0.000110, 0.000145
1505070, 618580283.484800, 0.003302, 0.000169, 0.002246, 0.000101, 0.000145
1505072, 618580295.897300, 0.003273, 0.000173, 0.001993, 0.000114, 0.000145
1505075, 618580308.501100, 0.003412, 0.000254, 0.001988, 0.000102, 0.000144
1505077, 618580321.065200, 0.003413, 0.000170, 0.002076, 0.000113, 0.000145
1505080, 618580333.429300, 0.003307, 0.000221, 0.003007, 0.000123, 0.000146
1505082, 618580346.043500, 0.003398, 0.000376, 0.002055, 0.000117, 0.000099
1505085, 618580358.547900, 0.003295, 0.000180, 0.001982, 0.000125, 0.000109
1505087, 618580370.870000, 0.003293, 0.000184, 0.002096, 0.000156, 0.000108
1505090, 618580383.454000, 0.003301, 0.000174, 0.001955, 0.000112, 0.000108
1505093, 618580397.401200, 0.003302, 0.000180, 0.001939, 0.000125, 0.000109
1505095, 618580409.522900, 0.003421, 0.000286, 0.002040, 0.000104, 0.000098
1505098, 618580422.182400, 0.003382, 0.000157, 0.001934, 0.000108, 0.000099
1505100, 618580434.360800, 0.003332, 0.000173, 0.002028, 0.000116, 0.000101
1505102, 618580446.631100, 0.003317, 0.000220, 0.002190, 0.000116, 0.000100
1505105, 618580459.087000, 0.003323, 0.000166, 0.001925, 0.000121, 0.000098
1505107, 618580471.396600, 0.003402, 0.000164, 0.001983, 0.000107, 0.000099
1505110, 618580483.899600, 0.003425, 0.000231, 0.001959, 0.000108, 0.000099
1505112, 618580496.209400, 0.003291, 0.000176, 0.002075, 0.000108, 0.000099
1505115, 618580508.580800, 0.003287, 0.000178, 0.002160, 0.000109, 0.000098
1505117, 618580521.114900, 0.003398, 0.000253, 0.002051, 0.000106, 0.000097
1505120, 618580533.395200, 0.003375, 0.000255, 0.002002, 0.000136, 0.000099
1505122, 618580546.014700, 0.003405, 0.000152, 0.001868, 0.000145, 0.000098
1505125, 618580558.421800, 0.003375, 0.000164, 0.001875, 0.000095, 0.000098
1505127, 618580570.830600, 0.003276, 0.000226, 0.002354, 0.000123, 0.000097
1505130, 618580583.429900, 0.003288, 0.000223, 0.002137, 0.000126, 0.000097
1505132, 618580595.809000, 0.003419, 0.000207, 0.001996, 0.000109, 0.000096
1505135, 618580608.395000, 0.003396, 0.000210, 0.001948, 0.000114, 0.000088
1505137, 618580620.909200, 0.003393, 0.000239, 0.001894, 0.000108, 0.000088
1505140, 618580633.193800, 0.003299, 0.000208, 0.002122, 0.000123, 0.000088
1505142, 618580645.827600, 0.003388, 0.000177, 0.002021, 0.000115, 0.000086
1505145, 618580658.328500, 0.003445, 0.000184, 0.002427, 0.000178, 0.000086
1505147, 618580670.690700, 0.003391, 0.000210, 0.002010, 0.000112, 0.000085
1505150, 618580683.264200, 0.003294, 0.000188, 0.002121, 0.000117, 0.000083
1505152, 618580695.729900, 0.003294, 0.000183, 0.002073, 0.000115, 0.000085
1505155, 618580708.325500, 0.003313, 0.000195, 0.001949, 0.000108, 0.000086
1505157, 618580720.872600, 0.003332, 0.000174, 0.001914, 0.000100, 0.000085
1505160, 618580733.193800, 0.003393, 0.000286, 0.001946, 0.000110, 0.000084
1505162, 618580745.772200, 0.003309, 0.000173, 0.002050, 0.000110, 0.000083
1505165, 618580758.245300, 0.003423, 0.000199, 0.001885, 0.000110, 0.000083
1505170, 618580783.260700, 0.003326, 0.000180, 0.002061, 0.000148, 0.000083
1505172, 618580795.602600, 0.003429, 0.000184, 0.001978, 0.000107, 0.000084
1505175, 618580808.195700, 0.003423, 0.000283, 0.001962, 0.000094, 0.000084
1505177, 618580820.694500, 0.003297, 0.000196, 0.002069, 0.000111, 0.000086
1505180, 618580833.080300, 0.003291, 0.000191, 0.002118, 0.000175, 0.000085
1505182, 618580845.659000, 0.003418, 0.000386, 0.001987, 0.000110, 0.000085
1505185, 618580858.179800, 0.003417, 0.000342, 0.001957, 0.000105, 0.000083
1505187, 618580870.522000, 0.003328, 0.000176, 0.002037, 0.000107, 0.000082
1505190, 618580883.187000, 0.003408, 0.000296, 0.001998, 0.000119, 0.000082
1505192, 618580895.566600, 0.003295, 0.000171, 0.002047, 0.000109, 0.000082
1505195, 618580908.167600, 0.003450, 0.000292, 0.002038, 0.000110, 0.000083
1505197, 618580920.791200, 0.003487, 0.000224, 0.001923, 0.000114, 0.000083
1505200, 618580933.165600, 0.003286, 0.000204, 0.002062, 0.000118, 0.000085
1505202, 618580945.728400, 0.003294, 0.000170, 0.001958, 0.000107, 0.000084
1505205, 618580958.224400, 0.003285, 0.000187, 0.002179, 0.000179, 0.000084
1505207, 618580970.618000, 0.003397, 0.000314, 0.001909, 0.000108, 0.000085
1505210, 618580983.251600, 0.003446, 0.000351, 0.002094, 0.000118, 0.000085
1505212, 618580995.674700, 0.003422, 0.000229, 0.001981, 0.000118, 0.000085
1505215, 618581008.337900, 0.003334, 0.000172, 0.002059, 0.000120, 0.000085
1505217, 618581020.792900, 0.003403, 0.000292, 0.001944, 0.000128, 0.000085
1505220, 618581033.154200, 0.003433, 0.000185, 0.002054, 0.000115, 0.000085
1505222, 618581045.754400, 0.003299, 0.000174, 0.001890, 0.000112, 0.000084
1505225, 618581058.303000, 0.003313, 0.000168, 0.001909, 0.000197, 0.000086
1505227, 618581070.729700, 0.003318, 0.000166, 0.001936, 0.000103, 0.000084
1505230, 618581083.350100, 0.003314, 0.000190, 0.002001, 0.000112, 0.000085
1505232, 618581095.741500, 0.003407, 0.000308, 0.001940, 0.000100, 0.000085
1505235, 618581108.328400, 0.003400, 0.000198, 0.002009, 0.000109, 0.000085
1505237, 618581120.833400, 0.003417, 0.000329, 0.001941, 0.000108, 0.000085
1505240, 618581133.191100, 0.003292, 0.000194, 0.001980, 0.000126, 0.000085
1505242, 618581145.815800, 0.003297, 0.000180, 0.001949, 0.000110, 0.000085
1505245, 618581158.333300, 0.003313, 0.000159, 0.001851, 0.000100, 0.000088
1505247, 618581170.737800, 0.003447, 0.000246, 0.001825, 0.000110, 0.000089
1505250, 618581183.357600, 0.003304, 0.000160, 0.001861, 0.000105, 0.000088
1505252, 618581195.678300, 0.003375, 0.000354, 0.001834, 0.000101, 0.000088
1505255, 618581208.288100, 0.003302, 0.000213, 0.002170, 0.000119, 0.000087
1505257, 618581220.883800, 0.003289, 0.000186, 0.002030, 0.000110, 0.000086
1505260, 618581233.218200, 0.003298, 0.000171, 0.001929, 0.000167, 0.000088
1505262, 618581245.856200, 0.003398, 0.000353, 0.001891, 0.000111, 0.000088
1505265, 618581258.337500, 0.003428, 0.000359, 0.001873, 0.000100, 0.000089
1505267, 618581270.713900, 0.003325, 0.000177, 0.001854, 0.000117, 0.000089
1505270, 618581283.337700, 0.003274, 0.000194, 0.002027, 0.000123, 0.000089
1505272, 618581295.715300, 0.003363, 0.000378, 0.001791, 0.000101, 0.000090
1505275, 618581308.321300, 0.003335, 0.000162, 0.001947, 0.000170, 0.000088
1505277, 618581320.935000, 0.003380, 0.000356, 0.002127, 0.000109, 0.000087
1505280, 618581333.280200, 0.003294, 0.000201, 0.002223, 0.000117, 0.000085
1505282, 618581345.888300, 0.003410, 0.000230, 0.001902, 0.000108, 0.000087
1505285, 618581358.395500, 0.003434, 0.000245, 0.001872, 0.000096, 0.000087
1505287, 618581370.816500, 0.003379, 0.000330, 0.001925, 0.000104, 0.000089
1505290, 618581383.444900, 0.003357, 0.000318, 0.001999, 0.000111, 0.000090
1505292, 618581395.775800, 0.003401, 0.000305, 0.002032, 0.000121, 0.000089
1505295, 618581408.406100, 0.003411, 0.000270, 0.002057, 0.000115, 0.000086
1505297, 618581420.929300, 0.003324, 0.000177, 0.002029, 0.000102, 0.000086
1505300, 618581433.310800, 0.003402, 0.000162, 0.001923, 0.000107, 0.000086
1505302, 618581445.920300, 0.003284, 0.000197, 0.002097, 0.000146, 0.000087
1505305, 618581458.411600, 0.003287, 0.000191, 0.002080, 0.000112, 0.000086
1505307, 618581470.805500, 0.003309, 0.000179, 0.002294, 0.000157, 0.000085
1505310, 618581483.371800, 0.003429, 0.000194, 0.001953, 0.000117, 0.000084
1505312, 618581495.804700, 0.003368, 0.000173, 0.001998, 0.000101, 0.000084
1505315, 618581508.455800, 0.003499, 0.000174, 0.002033, 0.000118, 0.000096
1505317, 618581520.910200, 0.003304, 0.000180, 0.002031, 0.000120, 0.000096
1505320, 618581533.287500, 0.003383, 0.000309, 0.002002, 0.000118, 0.000098
1505322, 618581545.873200, 0.003383, 0.000236, 0.001899, 0.000103, 0.000097
1505325, 618581558.441000, 0.003464, 0.000302, 0.001985, 0.000103, 0.000099
1505327, 618581570.840400, 0.003284, 0.000199, 0.002114, 0.000132, 0.000099
1505330, 618581583.457400, 0.003299, 0.000179, 0.002013, 0.000126, 0.000101
1505332, 618581595.845000, 0.003339, 0.000167, 0.001885, 0.000096, 0.000101
1505335, 618581608.458100, 0.003417, 0.000306, 0.001928, 0.000104, 0.000100
1505337, 618581620.994400, 0.003298, 0.000212, 0.002060, 0.000116, 0.000098
1505340, 618581633.393700, 0.003285, 0.000187, 0.002271, 0.000124, 0.000099
1505342, 618581645.980900, 0.003377, 0.000166, 0.001894, 0.000094, 0.000100
1505345, 618581658.474800, 0.003399, 0.000347, 0.002025, 0.000108, 0.000100
1505347, 618581670.857000, 0.003419, 0.000166, 0.002041, 0.000108, 0.000099
1505350, 618581683.521500, 0.003295, 0.000184, 0.002111, 0.000122, 0.000101
1505352, 618581695.867900, 0.003284, 0.000175, 0.002046, 0.000109, 0.000100
1505355, 618581708.456000, 0.003375, 0.000183, 0.002013, 0.000142, 0.000100
1505357, 618581720.977000, 0.003404, 0.000326, 0.002745, 0.000114, 0.000102
1505360, 618581733.346500, 0.003403, 0.000168, 0.002076, 0.000122, 0.000101
1505362, 618581745.975600, 0.003309, 0.000182, 0.001996, 0.000132, 0.000102
1505365, 618581758.457800, 0.003367, 0.000258, 0.002006, 0.000108, 0.000092
1505367, 618581770.874800, 0.003286, 0.000280, 0.002104, 0.000111, 0.000091
1505370, 618581783.545300, 0.003408, 0.000235, 0.002091, 0.000133, 0.000089
1505372, 618581795.881000, 0.003437, 0.000202, 0.001970, 0.000115, 0.000090
1505375, 618581808.465500, 0.003487, 0.000261, 0.002036, 0.000104, 0.000088
1505377, 618581820.982000, 0.003302, 0.000169, 0.001972, 0.000110, 0.000090
1505380, 618581833.339700, 0.003297, 0.000194, 0.001961, 0.000113, 0.000088
1505382, 618581845.990300, 0.003313, 0.000166, 0.001943, 0.000117, 0.000087
1505385, 618581858.529900, 0.003304, 0.000176, 0.001931, 0.000151, 0.000087
1505387, 618581870.831700, 0.003411, 0.000173, 0.001969, 0.000107, 0.000088
1505390, 618581883.449800, 0.003409, 0.000283, 0.002054, 0.000110, 0.000086
1505392, 618581895.841800, 0.003420, 0.000271, 0.002037, 0.000107, 0.000087
1505395, 618581908.370700, 0.003525, 0.000170, 0.001955, 0.000107, 0.000087
1505397, 618581920.965100, 0.003375, 0.000357, 0.001905, 0.000103, 0.000088
1505400, 618581933.331800, 0.003292, 0.000196, 0.002117, 0.000126, 0.000088
1505402, 618581945.874600, 0.003282, 0.000197, 0.002047, 0.000113, 0.000087
1505405, 618581958.393900, 0.003282, 0.000190, 0.002102, 0.000105, 0.000087
1505407, 618581970.819500, 0.003388, 0.000272, 0.002010, 0.000117, 0.000086
1505410, 618581983.435600, 0.003315, 0.000160, 0.001902, 0.000104, 0.000086
1505412, 618581995.826300, 0.003286, 0.000195, 0.002101, 0.000120, 0.000085
1505415, 618582008.431400, 0.003427, 0.000200, 0.002051, 0.000112, 0.000082
1505417, 618582020.972700, 0.003290, 0.000195, 0.002075, 0.000116, 0.000082
1505420, 618582033.367400, 0.003410, 0.000180, 0.002127, 0.000114, 0.000082
1505422, 618582045.966000, 0.003398, 0.000293, 0.001946, 0.000096, 0.000082
1505425, 618582058.457000, 0.003314, 0.000193, 0.001928, 0.000113, 0.000082
1505427, 618582070.866100, 0.003309, 0.000201, 0.002288, 0.000119, 0.000081
1505430, 618582083.488300, 0.003293, 0.000177, 0.002005, 0.000113, 0.000082
1505432, 618582095.881000, 0.003418, 0.000353, 0.001990, 0.000121, 0.000083
1505435, 618582108.446700, 0.003415, 0.000317, 0.001913, 0.000107, 0.000084
1505437, 618582121.015200, 0.003341, 0.000181, 0.001863, 0.000110, 0.000084
1505440, 618582133.430600, 0.003278, 0.000159, 0.001987, 0.000108, 0.000083
1505442, 618582146.044300, 0.003368, 0.000211, 0.002174, 0.000126, 0.000083
1505445, 618582158.520800, 0.003299, 0.000166, 0.002075, 0.000177, 0.000085
1505447, 618582170.905000, 0.003327, 0.000183, 0.001982, 0.000107, 0.000086
1505450, 618582183.529800, 0.003295, 0.000167, 0.001858, 0.000111, 0.000085
1505452, 618582195.918200, 0.003297, 0.000196, 0.001944, 0.000106, 0.000086
1505455, 618582208.568100, 0.003286, 0.000199, 0.001944, 0.000175, 0.000086
1505457, 618582221.062000, 0.003392, 0.000330, 0.001983, 0.000109, 0.000087
1505460, 618582233.342900, 0.003296, 0.000179, 0.002024, 0.000107, 0.000086
1505462, 618582245.981200, 0.003413, 0.000263, 0.001948, 0.000108, 0.000086
1505465, 618582258.489700, 0.003298, 0.000185, 0.001964, 0.000119, 0.000086
1505467, 618582270.908900, 0.003404, 0.000331, 0.001939, 0.000126, 0.000087
1505470, 618582283.513900, 0.003308, 0.000213, 0.002434, 0.000134, 0.000089
1505472, 618582295.949100, 0.003351, 0.000173, 0.001872, 0.000104, 0.000090
1505475, 618582308.552400, 0.003413, 0.000163, 0.001882, 0.000108, 0.000091
1505477, 618582321.104100, 0.003273, 0.000206, 0.002051, 0.000122, 0.000092
1505480, 618582333.469600, 0.003298, 0.000179, 0.001988, 0.000112, 0.000094
1505482, 618582346.047300, 0.003416, 0.000184, 0.001868, 0.000098, 0.000092
1505485, 618582358.560900, 0.003430, 0.000335, 0.001852, 0.000101, 0.000091
1505487, 618582370.938800, 0.003396, 0.000206, 0.001959, 0.000112, 0.000091
1505490, 618582383.523800, 0.003296, 0.000170, 0.002192, 0.000177, 0.000091
1505492, 618582395.918000, 0.003434, 0.000202, 0.001950, 0.000115, 0.000091
1505495, 618582408.544400, 0.003441, 0.000250, 0.001913, 0.000100, 0.000089
1505497, 618582421.075900, 0.003305, 0.000208, 0.002099, 0.000123, 0.000090
