Frame Number, Receipt Time, Data Delivered, Data Synchronized, Data Processed, Delivered To DataStream, Network Transmission
82489, 623221162.882400, 0.003313, 0.000393, 0.001147, 0.000107, 0.000068
82490, 623221167.484300, 0.003410, 0.000281, 0.000843, 0.000098, 0.000068
82491, 623221172.744100, 0.003339, 0.000350, 0.001053, 0.000096, 0.000068
82492, 623221177.681100, 0.003355, 0.000281, 0.001047, 0.000133, 0.000067
82493, 623221182.359100, 0.003230, 0.000171, 0.000947, 0.000110, 0.000067
82494, 623221187.216200, 0.003217, 0.000151, 0.000869, 0.000115, 0.000066
82495, 623221192.814600, 0.003355, 0.000385, 0.001100, 0.000104, 0.000066
82496, 623221197.199500, 0.003206, 0.000154, 0.000896, 0.000097, 0.000066
82497, 623221202.771100, 0.003283, 0.000370, 0.001100, 0.000115, 0.000066
82498, 623221207.666300, 0.003352, 0.000381, 0.000985, 0.000102, 0.000066
82499, 623221212.292100, 0.003207, 0.000148, 0.000993, 0.000093, 0.000066
82500, 623221217.336200, 0.003162, 0.000156, 0.001014, 0.000103, 0.000068
82501, 623221222.525100, 0.003362, 0.000282, 0.000904, 0.000114, 0.000068
82502, 623221227.715600, 0.003340, 0.000367, 0.001015, 0.000102, 0.000068
82503, 623221232.627700, 0.003354, 0.000379, 0.000953, 0.000100, 0.000068
82504, 623221237.221900, 0.003216, 0.000157, 0.000885, 0.000114, 0.000067
82505, 623221242.507900, 0.003329, 0.000353, 0.000836, 0.000100, 0.000067
82506, 623221247.223900, 0.003152, 0.000154, 0.000903, 0.000111, 0.000067
82507, 623221252.676000, 0.003317, 0.000372, 0.000940, 0.000101, 0.000067
82508, 623221257.583200, 0.003269, 0.000346, 0.000966, 0.000100, 0.000065
82509, 623221262.598000, 0.003261, 0.000373, 0.000966, 0.000099, 0.000065
82510, 623221267.525400, 0.003371, 0.000298, 0.000903, 0.000105, 0.000065
82511, 623221272.692500, 0.003284, 0.000362, 0.001019, 0.000122, 0.000065
82512, 623221277.661000, 0.003393, 0.000363, 0.000968, 0.000096, 0.000066
82513, 623221282.541400, 0.003272, 0.000368, 0.000898, 0.000093, 0.000066
82514, 623221287.600400, 0.003388, 0.000381, 0.000859, 0.000121, 0.000068
82515, 623221292.560300, 0.003350, 0.000386, 0.000828, 0.000098, 0.000068
82516, 623221297.126200, 0.003168, 0.000150, 0.000820, 0.000093, 0.000068
82517, 623221302.587500, 0.003302, 0.000355, 0.000915, 0.000107, 0.000068
82518, 623221307.165200, 0.003183, 0.000140, 0.000840, 0.000105, 0.000068
82519, 623221312.827300, 0.003127, 0.000156, 0.000846, 0.000117, 0.000068
82520, 623221317.249100, 0.003191, 0.000152, 0.000900, 0.000107, 0.000068
82521, 623221322.233000, 0.003164, 0.000158, 0.000893, 0.000102, 0.000068
82522, 623221327.577000, 0.003356, 0.000363, 0.000845, 0.000109, 0.000068
82523, 623221332.275100, 0.003171, 0.000155, 0.000886, 0.000118, 0.000068
82524, 623221337.461500, 0.003350, 0.000252, 0.000863, 0.000100, 0.000068
82525, 623221342.753800, 0.003335, 0.000392, 0.001029, 0.000100, 0.000068
82526, 623221347.112100, 0.003200, 0.000150, 0.000811, 0.000105, 0.000068
82527, 623221352.672500, 0.003429, 0.000413, 0.000871, 0.000105, 0.000068
82528, 623221357.112200, 0.003146, 0.000141, 0.000832, 0.000095, 0.000068
82529, 623221362.564500, 0.003168, 0.000151, 0.001203, 0.000128, 0.000067
82530, 623221367.828400, 0.003423, 0.000443, 0.000990, 0.000109, 0.000067
82531, 623221372.200900, 0.003224, 0.000153, 0.000868, 0.000110, 0.000068
82532, 623221377.543100, 0.003303, 0.000331, 0.000931, 0.000099, 0.000068
82533, 623221382.309200, 0.003161, 0.000162, 0.000881, 0.000122, 0.000065
82534, 623221387.680700, 0.003289, 0.000328, 0.001055, 0.000108, 0.000065
82535, 623221392.637100, 0.003335, 0.000386, 0.000974, 0.000101, 0.000067
82536, 623221397.348900, 0.003205, 0.000218, 0.000968, 0.000103, 0.000067
82537, 623221402.598600, 0.003271, 0.000357, 0.000968, 0.000100, 0.000069
82538, 623221407.695600, 0.003293, 0.000368, 0.001027, 0.000109, 0.000069
82539, 623221412.352700, 0.003216, 0.000144, 0.000998, 0.000134, 0.000067
82540, 623221417.394800, 0.003221, 0.000165, 0.001025, 0.000122, 0.000067
82541, 623221422.829400, 0.003351, 0.000398, 0.001031, 0.000188, 0.000067
82542, 623221427.719400, 0.003342, 0.000387, 0.001023, 0.000114, 0.000067
82543, 623221432.644200, 0.003354, 0.000394, 0.000929, 0.000115, 0.000068
82544, 623221437.448200, 0.003344, 0.000255, 0.000843, 0.000109, 0.000068
82545, 623221442.698700, 0.003332, 0.000344, 0.001024, 0.000103, 0.000067
82546, 623221447.214700, 0.003227, 0.000181, 0.000847, 0.000114, 0.000067
82547, 623221452.635200, 0.003311, 0.000388, 0.000847, 0.000113, 0.000069
82548, 623221457.376300, 0.003275, 0.000294, 0.000813, 0.000102, 0.000069
82549, 623221462.696600, 0.003297, 0.000376, 0.001011, 0.000110, 0.000069
82550, 623221467.379200, 0.003203, 0.000257, 0.000842, 0.000104, 0.000069
82551, 623221472.576500, 0.003286, 0.000385, 0.000908, 0.000103, 0.000069
82552, 623221477.387600, 0.003214, 0.000163, 0.001031, 0.000120, 0.000069
82553, 623221482.364700, 0.003234, 0.000175, 0.000928, 0.000117, 0.000074
82554, 623221487.606900, 0.003358, 0.000379, 0.000862, 0.000104, 0.000074
82555, 623221492.228200, 0.003222, 0.000163, 0.000885, 0.000116, 0.000073
82556, 623221497.415200, 0.003182, 0.000148, 0.001047, 0.000128, 0.000073
82557, 623221502.693000, 0.003342, 0.000380, 0.001005, 0.000104, 0.000071
82558, 623221507.814200, 0.003383, 0.000398, 0.001071, 0.000111, 0.000071
82559, 623221512.899200, 0.003337, 0.000396, 0.001147, 0.000111, 0.000073
82560, 623221517.448700, 0.003381, 0.000279, 0.000840, 0.000103, 0.000073
82561, 623221522.653400, 0.003337, 0.000336, 0.000984, 0.000099, 0.000073
82562, 623221527.625800, 0.003394, 0.000390, 0.000881, 0.000106, 0.000073
82563, 623221532.565900, 0.003365, 0.000371, 0.000877, 0.000107, 0.000074
82564, 623221537.429200, 0.003352, 0.000287, 0.000831, 0.000113, 0.000074
82565, 623221542.179200, 0.003160, 0.000152, 0.000881, 0.000100, 0.000075
82566, 623221547.204500, 0.003158, 0.000162, 0.000877, 0.000113, 0.000075
82567, 623221552.714200, 0.003308, 0.000368, 0.001034, 0.000109, 0.000073
82568, 623221557.155600, 0.003203, 0.000153, 0.000839, 0.000119, 0.000073
82569, 623221562.836600, 0.003314, 0.000373, 0.001138, 0.000107, 0.000073
82570, 623221567.669500, 0.003394, 0.000379, 0.000951, 0.000101, 0.000073
82571, 623221572.598500, 0.003325, 0.000395, 0.000917, 0.000110, 0.000071
82572, 623221577.627500, 0.003254, 0.000321, 0.001002, 0.000121, 0.000071
82573, 623221582.805500, 0.003349, 0.000425, 0.001057, 0.000120, 0.000068
82574, 623221587.806500, 0.003350, 0.000404, 0.001050, 0.000119, 0.000068
82575, 623221592.693300, 0.003350, 0.000392, 0.001004, 0.000107, 0.000068
82576, 623221597.266600, 0.003247, 0.000191, 0.000876, 0.000111, 0.000068
82577, 623221602.732500, 0.003364, 0.000399, 0.000975, 0.000103, 0.000068
82578, 623221607.641000, 0.003374, 0.000402, 0.000925, 0.000101, 0.000068
82579, 623221612.318300, 0.003153, 0.000147, 0.001012, 0.000110, 0.000066
82580, 623221617.618000, 0.003284, 0.000369, 0.000972, 0.000100, 0.000066
82581, 623221622.703300, 0.003351, 0.000379, 0.001013, 0.000107, 0.000066
82582, 623221627.735200, 0.003333, 0.000381, 0.001008, 0.000111, 0.000066
82583, 623221632.411900, 0.003230, 0.000186, 0.000994, 0.000128, 0.000065
82584, 623221637.340300, 0.003210, 0.000159, 0.000991, 0.000117, 0.000065
82585, 623221642.760800, 0.003349, 0.000398, 0.001004, 0.000105, 0.000066
82586, 623221647.225800, 0.003222, 0.000150, 0.000890, 0.000119, 0.000066
82587, 623221652.561800, 0.003315, 0.000365, 0.000884, 0.000105, 0.000065
82588, 623221657.724100, 0.003285, 0.000369, 0.001072, 0.000100, 0.000065
82589, 623221662.721500, 0.003342, 0.000362, 0.001063, 0.000104, 0.000066
82590, 623221667.919700, 0.003332, 0.000352, 0.000892, 0.000102, 0.000066
82591, 623221672.544900, 0.003290, 0.000361, 0.000901, 0.000097, 0.000066
82592, 623221677.407500, 0.003290, 0.000309, 0.000834, 0.000096, 0.000065
82593, 623221682.663900, 0.003292, 0.000391, 0.000972, 0.000114, 0.000065
82594, 623221687.337200, 0.003220, 0.000178, 0.000965, 0.000123, 0.000063
82595, 623221692.320900, 0.003201, 0.000176, 0.000944, 0.000121, 0.000063
82596, 623221697.319200, 0.003178, 0.000169, 0.000951, 0.000112, 0.000064
82597, 623221702.718700, 0.003312, 0.000395, 0.000994, 0.000118, 0.000064
82598, 623221707.449600, 0.003282, 0.000305, 0.000861, 0.000109, 0.000064
82599, 623221712.723900, 0.003252, 0.000375, 0.001097, 0.000110, 0.000064
82600, 623221717.161400, 0.003193, 0.000144, 0.000871, 0.000113, 0.000064
82601, 623221722.465100, 0.003292, 0.000263, 0.000873, 0.000101, 0.000064
82602, 623221727.639600, 0.003320, 0.000397, 0.000937, 0.000096, 0.000064
82603, 623221732.304500, 0.003201, 0.000183, 0.000916, 0.000119, 0.000064
82604, 623221737.908800, 0.003284, 0.000479, 0.001139, 0.000107, 0.000066
82605, 623221742.466200, 0.003322, 0.000314, 0.000873, 0.000113, 0.000066
82606, 623221747.449500, 0.003200, 0.000171, 0.001072, 0.000109, 0.000066
82607, 623221752.714300, 0.003357, 0.000354, 0.001047, 0.000104, 0.000066
82608, 623221757.632300, 0.003362, 0.000354, 0.000979, 0.000098, 0.000066
82609, 623221762.705900, 0.003414, 0.000411, 0.000943, 0.000105, 0.000066
82610, 623221767.724200, 0.003368, 0.000383, 0.001017, 0.000112, 0.000066
82611, 623221772.867400, 0.003446, 0.000420, 0.001054, 0.000108, 0.000066
82612, 623221780.572500, 0.003338, 0.000399, 0.000920, 0.000120, 0.000067
82613, 623221784.006600, 0.003216, 0.000158, 0.000920, 0.000114, 0.000067
82614, 623221787.552400, 0.003304, 0.000379, 0.000868, 0.000117, 0.000067
82615, 623221792.700500, 0.003366, 0.000361, 0.001030, 0.000101, 0.000066
82616, 623221797.270700, 0.003202, 0.000169, 0.000929, 0.000115, 0.000066
82617, 623221802.755300, 0.003318, 0.000389, 0.001029, 0.000114, 0.000067
82618, 623221807.396100, 0.003380, 0.000253, 0.000834, 0.000093, 0.000067
82619, 623221812.996000, 0.003386, 0.000383, 0.001243, 0.000126, 0.000066
82620, 623221817.516400, 0.003347, 0.000357, 0.000863, 0.000109, 0.000066
82621, 623221822.672700, 0.003302, 0.000401, 0.000985, 0.000100, 0.000068
82622, 623221827.462200, 0.003392, 0.000246, 0.000881, 0.000107, 0.000068
82623, 623221832.807200, 0.003478, 0.000406, 0.000907, 0.000118, 0.000067
82624, 623221837.690300, 0.003389, 0.000411, 0.000950, 0.000100, 0.000067
82625, 623221842.503100, 0.003339, 0.000342, 0.000905, 0.000089, 0.000067
82626, 623221847.490700, 0.003226, 0.000178, 0.001113, 0.000119, 0.000067
82627, 623221853.314300, 0.003956, 0.000222, 0.001099, 0.000127, 0.000068
82628, 623221857.202800, 0.003211, 0.000148, 0.000887, 0.000110, 0.000068
82629, 623221862.253400, 0.003157, 0.000155, 0.000905, 0.000122, 0.000067
82630, 623221867.597000, 0.003345, 0.000377, 0.000912, 0.000111, 0.000067
82631, 623221872.631200, 0.003342, 0.000356, 0.000990, 0.000108, 0.000068
82633, 623221882.631700, 0.003291, 0.000391, 0.000933, 0.000112, 0.000068
82634, 623221887.716800, 0.003335, 0.000419, 0.000915, 0.000133, 0.000068
82635, 623221892.428500, 0.003210, 0.000212, 0.001024, 0.000128, 0.000069
82636, 623221897.277100, 0.003220, 0.000171, 0.000913, 0.000115, 0.000069
82637, 623221903.010800, 0.003367, 0.000451, 0.001118, 0.000190, 0.000068
82638, 623221907.288500, 0.003240, 0.000163, 0.000927, 0.000116, 0.000068
82639, 623221912.755500, 0.003365, 0.000421, 0.001008, 0.000104, 0.000068
82640, 623221917.607500, 0.003335, 0.000392, 0.000936, 0.000107, 0.000068
82641, 623221922.597600, 0.003346, 0.000381, 0.000866, 0.000101, 0.000066
82642, 623221927.488000, 0.003312, 0.000367, 0.000877, 0.000095, 0.000066
82643, 623221932.710500, 0.003306, 0.000303, 0.001097, 0.000120, 0.000065
82644, 623221937.548100, 0.003388, 0.000364, 0.000864, 0.000099, 0.000065
82645, 623221942.716900, 0.003304, 0.000366, 0.001052, 0.000099, 0.000065
82646, 623221947.292800, 0.003259, 0.000163, 0.000906, 0.000122, 0.000065
82647, 623221952.688000, 0.003295, 0.000355, 0.001022, 0.000119, 0.000064
82648, 623221957.467000, 0.003203, 0.000149, 0.001132, 0.000132, 0.000064
82649, 623221962.243700, 0.003215, 0.000154, 0.000910, 0.000120, 0.000065
82650, 623221967.620400, 0.003114, 0.000363, 0.000906, 0.000114, 0.000065
82651, 623221972.247500, 0.003176, 0.000157, 0.000923, 0.000103, 0.000064
82652, 623221977.657200, 0.003286, 0.000397, 0.000970, 0.000113, 0.000064
82653, 623221982.624600, 0.003349, 0.000373, 0.000953, 0.000111, 0.000064
82654, 623221987.701200, 0.003310, 0.000373, 0.001014, 0.000112, 0.000064
82655, 623221992.170000, 0.003209, 0.000158, 0.000851, 0.000107, 0.000064
82656, 623221997.180400, 0.003194, 0.000155, 0.000848, 0.000103, 0.000064
82657, 623222002.523800, 0.003269, 0.000357, 0.000912, 0.000097, 0.000064
82658, 623222007.751200, 0.003375, 0.000402, 0.001015, 0.000118, 0.000064
82659, 623222012.177400, 0.003206, 0.000153, 0.000879, 0.000112, 0.000063
82660, 623222017.723200, 0.003039, 0.000395, 0.001014, 0.000099, 0.000063
82661, 623222022.580800, 0.003372, 0.000400, 0.000867, 0.000102, 0.000063
82662, 623222027.696800, 0.003279, 0.000375, 0.001061, 0.000096, 0.000063
82663, 623222032.643800, 0.003361, 0.000318, 0.001014, 0.000116, 0.000063
82664, 623222037.162300, 0.003201, 0.000162, 0.000853, 0.000113, 0.000063
82665, 623222042.693700, 0.003307, 0.000382, 0.001024, 0.000094, 0.000064
82666, 623222047.152800, 0.003204, 0.000151, 0.000844, 0.000119, 0.000064
82667, 623222052.703300, 0.003426, 0.000271, 0.001007, 0.000103, 0.000065
82668, 623222057.724400, 0.003331, 0.000381, 0.001031, 0.000123, 0.000065
82669, 623222064.753900, 0.003349, 0.000363, 0.000957, 0.000097, 0.000064
82670, 623222067.650100, 0.003398, 0.000263, 0.000892, 0.000106, 0.000064
82671, 623222072.674600, 0.003291, 0.000399, 0.000974, 0.000111, 0.000065
82672, 623222077.607600, 0.003291, 0.000380, 0.000936, 0.000097, 0.000064
82673, 623222082.736800, 0.003351, 0.000394, 0.001055, 0.000100, 0.000064
82674, 623222087.661200, 0.003392, 0.000405, 0.000927, 0.000102, 0.000065
82675, 623222092.521900, 0.003291, 0.000365, 0.000891, 0.000093, 0.000065
82676, 623222097.134600, 0.003169, 0.000151, 0.000833, 0.000108, 0.000064
82677, 623222102.754700, 0.003306, 0.000384, 0.001069, 0.000110, 0.000064
82678, 623222107.677700, 0.003319, 0.000393, 0.001016, 0.000113, 0.000065
82679, 623222112.734600, 0.003304, 0.000379, 0.001055, 0.000107, 0.000065
82680, 623222117.247800, 0.003217, 0.000158, 0.000909, 0.000123, 0.000065
82681, 623222122.508300, 0.003293, 0.000355, 0.000874, 0.000102, 0.000065
82682, 623222127.226600, 0.003225, 0.000147, 0.000914, 0.000118, 0.000066
82683, 623222132.788400, 0.003323, 0.000368, 0.001103, 0.000128, 0.000066
82684, 623222137.676000, 0.003365, 0.000380, 0.000983, 0.000108, 0.000068
82685, 623222142.664500, 0.003373, 0.000365, 0.000994, 0.000099, 0.000068
82686, 623222147.287400, 0.003229, 0.000152, 0.000968, 0.000110, 0.000066
82687, 623222152.699700, 0.003353, 0.000416, 0.000944, 0.000132, 0.000066
82688, 623222157.470200, 0.003350, 0.000316, 0.000864, 0.000110, 0.000068
82689, 623222162.705700, 0.003269, 0.000326, 0.001114, 0.000105, 0.000068
82690, 623222167.682800, 0.003358, 0.000375, 0.000994, 0.000112, 0.000067
82691, 623222172.562300, 0.003328, 0.000369, 0.000934, 0.000104, 0.000067
82692, 623222177.202000, 0.003216, 0.000143, 0.000883, 0.000113, 0.000069
82693, 623222182.480900, 0.003273, 0.000321, 0.000881, 0.000112, 0.000069
82694, 623222187.728800, 0.003350, 0.000403, 0.000977, 0.000105, 0.000069
82695, 623222192.464400, 0.003396, 0.000317, 0.000796, 0.000106, 0.000069
82696, 623222197.254600, 0.003209, 0.000163, 0.000862, 0.000116, 0.000068
82697, 623222202.448400, 0.003354, 0.000274, 0.000827, 0.000112, 0.000068
82698, 623222207.444800, 0.003289, 0.000381, 0.000808, 0.000100, 0.000068
82699, 623222212.924800, 0.003331, 0.000354, 0.001234, 0.000123, 0.000068
82700, 623222217.180400, 0.003208, 0.000147, 0.000871, 0.000115, 0.000068
82701, 623222222.610200, 0.003372, 0.000396, 0.000839, 0.000129, 0.000068
82702, 623222227.455700, 0.003386, 0.000215, 0.000870, 0.000108, 0.000068
82703, 623222232.497500, 0.003159, 0.000218, 0.001108, 0.000114, 0.000068
82704, 623222237.737600, 0.003326, 0.000363, 0.001106, 0.000110, 0.000065
82705, 623222242.170400, 0.003207, 0.000153, 0.000866, 0.000110, 0.000065
82706, 623222247.582500, 0.003285, 0.000250, 0.001050, 0.000108, 0.000065
82707, 623222252.691000, 0.003323, 0.000375, 0.000959, 0.000104, 0.000065
82708, 623222257.598500, 0.003325, 0.000349, 0.000989, 0.000109, 0.000064
82709, 623222262.749900, 0.003354, 0.000368, 0.001081, 0.000115, 0.000064
82710, 623222267.653600, 0.003348, 0.000371, 0.000955, 0.000100, 0.000064
82711, 623222272.624000, 0.003320, 0.000374, 0.000944, 0.000101, 0.000064
82712, 623222277.188000, 0.003213, 0.000157, 0.000895, 0.000098, 0.000063
82713, 623222282.701800, 0.003374, 0.000403, 0.000931, 0.000105, 0.000063
82714, 623222287.569200, 0.003385, 0.000380, 0.000877, 0.000101, 0.000063
82715, 623222292.310700, 0.003171, 0.000151, 0.000968, 0.000126, 0.000063
82716, 623222297.309700, 0.003223, 0.000179, 0.000940, 0.000120, 0.000064
82717, 623222302.713100, 0.003335, 0.000372, 0.001047, 0.000109, 0.000064
82718, 623222307.640500, 0.003353, 0.000378, 0.000962, 0.000111, 0.000064
82719, 623222312.631400, 0.003344, 0.000406, 0.000927, 0.000112, 0.000064
82720, 623222317.731300, 0.003052, 0.000400, 0.001013, 0.000101, 0.000063
82721, 623222322.564100, 0.003389, 0.000411, 0.000836, 0.000099, 0.000063
82722, 623222327.552200, 0.003335, 0.000375, 0.000907, 0.000102, 0.000063
82723, 623222332.342700, 0.003180, 0.000153, 0.000888, 0.000106, 0.000063
82724, 623222337.678400, 0.003306, 0.000376, 0.000997, 0.000117, 0.000063
82725, 623222342.730100, 0.003353, 0.000362, 0.001071, 0.000117, 0.000063
82726, 623222347.268300, 0.003212, 0.000148, 0.000942, 0.000116, 0.000064
82727, 623222352.515500, 0.003328, 0.000368, 0.000846, 0.000103, 0.000064
82728, 623222357.253600, 0.003180, 0.000155, 0.000929, 0.000107, 0.000063
82729, 623222362.758000, 0.003262, 0.000391, 0.001121, 0.000101, 0.000063
82730, 623222367.233600, 0.003225, 0.000156, 0.000892, 0.000123, 0.000063
82731, 623222372.700200, 0.003290, 0.000375, 0.001036, 0.000102, 0.000063
82732, 623222377.660000, 0.003354, 0.000396, 0.000976, 0.000104, 0.000064
82733, 623222382.576100, 0.003346, 0.000353, 0.000943, 0.000101, 0.000064
82734, 623222387.409100, 0.003334, 0.000267, 0.000842, 0.000091, 0.000064
82735, 623222392.736900, 0.003431, 0.000415, 0.000961, 0.000103, 0.000064
82736, 623222397.165000, 0.003238, 0.000162, 0.000841, 0.000104, 0.000064
82737, 623222402.497300, 0.003275, 0.000373, 0.000873, 0.000106, 0.000064
82738, 623222407.789800, 0.003375, 0.000420, 0.001040, 0.000116, 0.000064
82739, 623222412.772800, 0.003315, 0.000367, 0.001145, 0.000112, 0.000064
82740, 623222417.614000, 0.003339, 0.000415, 0.000932, 0.000103, 0.000064
82741, 623222422.601400, 0.003322, 0.000376, 0.000966, 0.000103, 0.000064
82742, 623222427.554900, 0.003332, 0.000405, 0.000844, 0.000100, 0.000064
82743, 623222432.525500, 0.003359, 0.000384, 0.000845, 0.000108, 0.000064
82744, 623222437.287200, 0.003198, 0.000164, 0.000952, 0.000119, 0.000066
82745, 623222442.166900, 0.003203, 0.000160, 0.000873, 0.000102, 0.000066
82746, 623222447.213500, 0.003179, 0.000158, 0.000895, 0.000104, 0.000065
82747, 623222452.470000, 0.003288, 0.000287, 0.000913, 0.000106, 0.000065
82748, 623222457.521600, 0.003300, 0.000375, 0.000874, 0.000099, 0.000066
82749, 623222462.733700, 0.003338, 0.000401, 0.001016, 0.000108, 0.000066
82750, 623222467.582300, 0.003432, 0.000335, 0.000881, 0.000097, 0.000066
82751, 623222472.272600, 0.003207, 0.000162, 0.000946, 0.000123, 0.000066
82752, 623222477.566200, 0.003317, 0.000414, 0.000843, 0.000097, 0.000064
82753, 623222482.687700, 0.003285, 0.000323, 0.001107, 0.000110, 0.000064
82754, 623222487.718500, 0.003395, 0.000389, 0.001003, 0.000109, 0.000064
82755, 623222492.767500, 0.003387, 0.000421, 0.001032, 0.000101, 0.000064
82756, 623222497.189000, 0.003226, 0.000137, 0.000909, 0.000102, 0.000064
82757, 623222502.131400, 0.003205, 0.000152, 0.000827, 0.000117, 0.000064
82758, 623222507.240000, 0.003160, 0.000160, 0.000932, 0.000114, 0.000064
82759, 623222512.783700, 0.003366, 0.000393, 0.001066, 0.000116, 0.000064
82760, 623222517.204200, 0.003213, 0.000147, 0.000895, 0.000117, 0.000064
82761, 623222522.731800, 0.003344, 0.000416, 0.000968, 0.000107, 0.000064
82762, 623222527.657500, 0.003425, 0.000371, 0.000933, 0.000108, 0.000064
82763, 623222532.292500, 0.003212, 0.000169, 0.000931, 0.000124, 0.000064
82764, 623222537.694000, 0.003340, 0.000404, 0.000957, 0.000109, 0.000064
82765, 623222542.569500, 0.003430, 0.000398, 0.000813, 0.000106, 0.000064
82766, 623222547.246700, 0.003215, 0.000141, 0.000965, 0.000120, 0.000064
82767, 623222552.410100, 0.003288, 0.000293, 0.000843, 0.000107, 0.000064
82768, 623222557.543800, 0.003272, 0.000383, 0.000909, 0.000108, 0.000064
82769, 623222562.693200, 0.003336, 0.000376, 0.001006, 0.000104, 0.000064
82770, 623222567.428500, 0.003347, 0.000305, 0.000827, 0.000118, 0.000064
82771, 623222572.413000, 0.003286, 0.000362, 0.000800, 0.000095, 0.000064
82772, 623222577.646300, 0.003291, 0.000337, 0.001028, 0.000111, 0.000064
