Frame Number, Receipt Time
84, 26371001.115500
88, 26371017.645900
89, 26371025.773300
91, 26371034.897000
96, 26371057.281300
101, 26371084.760900
103, 26371093.688200
105, 26371102.484700
108, 26371117.389700
116, 26371156.471900
121, 26371184.105500
123, 26371193.595800
125, 26371202.531700
128, 26371217.594600
129, 26371226.132000
131, 26371234.687000
138, 26371267.852800
140, 26371276.638700
141, 26371285.275800
148, 26371317.715400
149, 26371325.445800
151, 26371335.128900
158, 26371367.514800
159, 26371375.729700
161, 26371384.729600
166, 26371407.654400
171, 26371434.058400
179, 26371486.815800
182, 26371490.184500
186, 26371506.925600
189, 26371524.061800
195, 26371552.604200
197, 26371561.363000
198, 26371570.371000
202, 26371590.212100
206, 26371607.145600
209, 26371624.208200
212, 26371640.913300
214, 26371657.048300
218, 26371676.651200
224, 26371701.303000
226, 26371717.867700
229, 26371737.782800
234, 26371757.545800
239, 26371777.613900
246, 26371806.626700
247, 26371817.960800
249, 26371836.547800
252, 26371856.364400
259, 26371878.324700
262, 26371897.840000
266, 26371918.200600
269, 26371937.506500
275, 26371956.521900
278, 26371978.027800
282, 26371997.709100
286, 26372017.820300
291, 26372037.553400
295, 26372057.041600
298, 26372076.797800
301, 26372098.118300
308, 26372121.888800
309, 26372137.237200
313, 26372156.404100
319, 26372176.954100
322, 26372197.559600
329, 26372223.197300
331, 26372237.273500
334, 26372257.941000
338, 26372277.857000
342, 26372297.327200
348, 26372318.398400
351, 26372338.226000
356, 26372358.910400
361, 26372384.835900
364, 26372398.206500
366, 26372417.300700
371, 26372436.989600
374, 26372458.169100
379, 26372477.409400
Frame Number, Receipt Time
388, 26372518.918000
391, 26372536.543500
396, 26372558.066100
399, 26372577.575800
402, 26372596.997300
406, 26372617.901400
409, 26372637.376900
415, 26372658.106000
417, 26372677.261200
421, 26372698.073000
424, 26372717.213500
431, 26372738.018900
434, 26372757.079400
439, 26372776.417700
444, 26372801.077500
446, 26372816.863100
451, 26372836.912800
454, 26372857.947200
459, 26372876.993300
463, 26372898.054900
466, 26372917.686000
470, 26372937.236200
475, 26372956.557500
479, 26372977.383800
483, 26372998.128500
488, 26373017.625900
491, 26373036.778000
494, 26373057.546900
499, 26373076.910200
502, 26373097.954600
506, 26373116.942100
509, 26373137.941800
512, 26373157.121200
518, 26373177.959300
521, 26373196.881100
526, 26373218.295300
529, 26373237.501000
535, 26373256.693600
538, 26373277.954800
541, 26373297.301300
548, 26373317.618400
549, 26373337.040300
552, 26373356.398200
560, 26373377.492900
564, 26373400.704900
569, 26373423.449100
571, 26373437.296200
573, 26373456.651600
576, 26373478.110100
5, 26373496.981900
8, 26373518.005800
13, 26373536.944900
17, 26373558.009400
21, 26373576.933300
25, 26373597.951500
30, 26373617.915600
32, 26373636.392400
34, 26373657.779800
38, 26373676.786900
45, 26373698.081700
47, 26373717.348600
53, 26373736.528800
56, 26373758.702300
63, 26373784.304600
65, 26373798.080600
68, 26373816.886700
70, 26373837.791600
76, 26373857.663100
81, 26373876.716200
84, 26373897.970800
88, 26373917.349000
90, 26373936.387200
96, 26373958.011800
101, 26373977.055600
104, 26373996.425100
108, 26374017.686500
113, 26374036.490100
116, 26374057.549200
123, 26374083.863700
125, 26374097.349300
128, 26374117.312900
133, 26374136.653500
138, 26374157.752400
141, 26374177.136400
146, 26374200.901300
148, 26374216.896100
151, 26374237.906400
158, 26374258.637800
160, 26374277.642000
166, 26374300.796800
170, 26374318.176900
171, 26374336.926800
174, 26374356.323500
180, 26374376.409500
183, 26374397.884100
186, 26374417.384800
193, 26374437.737300
198, 26374457.504300
200, 26374477.137200
206, 26374500.753400
209, 26374516.323500
211, 26374537.656300
215, 26374558.058300
222, 26374577.897000
226, 26374600.877100
228, 26374617.154200
231, 26374636.659900
235, 26374657.724300
240, 26374677.056000
244, 26374697.598000
248, 26374718.133900
251, 26374738.227600
254, 26374756.446300
260, 26374777.879400
264, 26374797.599800
268, 26374816.816100
271, 26374837.867300
276, 26374858.058500
280, 26374877.827800
286, 26374901.032800
288, 26374917.140300
292, 26374936.779200
298, 26374958.152300
303, 26374984.234200
305, 26374996.676800
308, 26375017.235800
313, 26375037.719800
317, 26375057.465700
321, 26375076.415200
323, 26375097.971100
328, 26375118.128500
333, 26375137.752900
336, 26375156.506600
341, 26375177.830500
346, 26375200.912100
348, 26375218.129500
350, 26375236.819900
356, 26375256.618500
360, 26375278.038800
364, 26375298.186100
370, 26375318.170800
373, 26375338.105400
376, 26375358.141900
380, 26375378.056200
385, 26375397.158200
386, 26375416.377600
394, 26375439.452700
396, 26375456.428500
400, 26375477.886300
404, 26375498.216500
408, 26375517.106300
411, 26375537.547200
414, 26375557.184900
421, 26375577.599200
424, 26375597.620800
430, 26375617.377900
432, 26375636.431200
434, 26375658.117600
440, 26375677.194500
445, 26375697.154800
448, 26375717.493700
456, 26375750.933200
460, 26375767.517700
461, 26375777.194500
465, 26375796.645400
468, 26375816.554500
471, 26375838.852100
474, 26375857.174900
481, 26375877.230800
484, 26375897.561300
488, 26375916.535700
494, 26375937.599500
496, 26375957.322400
501, 26375977.446200
504, 26375997.514500
507, 26376018.054800
513, 26376036.844200
516, 26376056.793200
520, 26376078.241500
526, 26376101.120800
528, 26376117.421200
531, 26376137.409500
536, 26376157.192000
541, 26376177.060800
545, 26376197.475000
550, 26376217.868800
553, 26376236.355200
558, 26376258.347300
561, 26376278.277300
567, 26376302.827400
569, 26376316.941300
570, 26376337.017000
575, 26376357.435300
